Frequency (Hz)	Level (dB)
3445.312500	-53.223267
3456.079102	-54.234020
3466.845703	-54.852970
3477.612305	-55.339436
3488.378906	-55.945072
3499.145508	-56.262039
3509.912109	-56.763329
3520.678711	-56.869007
3531.445312	-56.772617
3542.211914	-56.945404
3552.978516	-57.104900
3563.745117	-56.871025
3574.511719	-56.848518
3585.278320	-56.382378
3596.044922	-55.944309
3606.811523	-55.231972
3617.578125	-55.135872
3628.344727	-54.052292
3639.111328	-53.628624
3649.877930	-52.141361
3660.644531	-51.121220
3671.411133	-50.971912
3682.177734	-50.511112
3692.944336	-51.394459
3703.710938	-52.435543
3714.477539	-53.051945
3725.244141	-53.619114
3736.010742	-54.836571
3746.777344	-55.416351
3757.543945	-56.207096
3768.310547	-56.336472
3779.077148	-57.332657
3789.843750	-57.351269
3800.610352	-57.730049
3811.376953	-57.528065
3822.143555	-58.359413
3832.910156	-58.156620
3843.676758	-57.802883
3854.443359	-57.732807
3865.209961	-57.374023
3875.976562	-56.866001
3886.743164	-56.104755
3897.509766	-55.570950
3908.276367	-55.002037
3919.042969	-54.200150
3929.809570	-53.102539
3940.576172	-52.340237
3951.342773	-51.369198
3962.109375	-51.634087
3972.875977	-52.556480
3983.642578	-53.320293
3994.409180	-54.605465
4005.175781	-55.188004
4015.942383	-56.400013
4026.708984	-56.731735
4037.475586	-57.541431
4048.242188	-58.080166
4059.008789	-58.652050
4069.775391	-58.743240
4080.541992	-59.161377
4091.308594	-59.211090
4102.075195	-59.074265
4112.841797	-59.494179
4123.608398	-58.990593
4134.375000	-59.125713
4145.141602	-58.753311
4155.908203	-58.450836
4166.674805	-57.980606
4177.441406	-57.632111
4188.208008	-56.352806
4198.974609	-55.606602
4209.741211	-54.943527
4220.507812	-54.053036
4231.274414	-53.458485
4242.041016	-53.726929
4252.807617	-54.536324
4263.574219	-55.582691
4274.340820	-56.494648
4285.107422	-57.646690
4295.874023	-58.084854
4306.640625	-59.370724
4317.407227	-59.574905
4328.173828	-59.951294
4338.940430	-60.575008
4349.707031	-61.086143
4360.473633	-61.004997
4371.240234	-61.258381
4382.006836	-61.185345
4392.773438	-61.319225
4403.540039	-61.318138
4414.306641	-61.378189
4425.073242	-61.336788
4435.839844	-61.095875
4446.606445	-60.878975
4457.373047	-60.292091
4468.139648	-59.392620
4478.906250	-58.817341
4489.672852	-58.486603
4500.439453	-57.309605
4511.206055	-57.363392
4521.972656	-57.501022
4532.739258	-58.032894
4543.505859	-59.042469
4554.272461	-59.951385
4565.039062	-60.653709
4575.805664	-61.431164
4586.572266	-61.411694
4597.338867	-62.004173
4608.105469	-62.453449
4618.872070	-62.266968
4629.638672	-62.810368
4640.405273	-62.807953
4651.171875	-62.932533
4661.938477	-63.333771
4672.705078	-63.513634
4683.471680	-63.326771
4694.238281	-62.953144
4705.004883	-63.257908
4715.771484	-62.895508
4726.538086	-62.598286
4737.304688	-62.405037
4748.071289	-61.956703
4758.837891	-61.442493
4769.604492	-60.777508
4780.371094	-60.118160
4791.137695	-59.771168
4801.904297	-60.301628
4812.670898	-60.975304
4823.437500	-61.729759
4834.204102	-62.114803
4844.970703	-62.882935
4855.737305	-63.335949
4866.503906	-63.621788
4877.270508	-63.378571
4888.037109	-63.985954
4898.803711	-63.909786
4909.570312	-64.020226
4920.336914	-64.026413
4931.103516	-64.033897
4941.870117	-63.922638
4952.636719	-64.111076
4963.403320	-63.975735
4974.169922	-64.433159
4984.936523	-64.391205
4995.703125	-64.142891
5006.469727	-63.737999
5017.236328	-63.276047
5028.002930	-62.852081
5038.769531	-62.326916
5049.536133	-61.532921
5060.302734	-60.768097
5071.069336	-60.236839
5081.835938	-60.793613
5092.602539	-61.524857
5103.369141	-62.477707
5114.135742	-62.876690
5124.902344	-63.325092
5135.668945	-63.877705
5146.435547	-63.737816
5157.202148	-64.291748
5167.968750	-64.662544
5178.735352	-65.195587
5189.501953	-64.916595
5200.268555	-65.465759
5211.035156	-65.965393
5221.801758	-65.902756
5232.568359	-66.522072
5243.334961	-66.970634
5254.101562	-66.865898
5264.868164	-67.600075
5275.634766	-67.770958
5286.401367	-68.041313
5297.167969	-68.199585
5307.934570	-68.394676
5318.701172	-68.560410
5329.467773	-68.670494
5340.234375	-68.814705
5351.000977	-68.878571
5361.767578	-68.978287
5372.534180	-68.986420
5383.300781	-68.970192
5394.067383	-68.989410
5404.833984	-68.988976
5415.600586	-68.990959
5426.367188	-68.993370
5437.133789	-68.995003
5447.900391	-68.996017
5458.666992	-68.997040
5469.433594	-68.997833
5480.200195	-68.998451
5490.966797	-68.998901
5501.733398	-68.999153
