Frequency (Hz)	Level (dB)
5232.568359	-62.204765
5243.334961	-62.695610
5254.101562	-63.636837
5264.868164	-64.417259
5275.634766	-65.231110
5286.401367	-66.267014
5297.167969	-67.055016
5307.934570	-67.974457
5318.701172	-68.578896
5329.467773	-69.256676
5340.234375	-69.460754
5351.000977	-69.724358
5361.767578	-69.825111
5372.534180	-69.921196
5383.300781	-69.937569
5394.067383	-69.964256
5404.833984	-69.984283
5415.600586	-70.001915
5426.367188	-70.014931
5437.133789	-70.026512
5447.900391	-70.036827
5458.666992	-70.045044
5469.433594	-70.051453
5480.200195	-70.056412
5490.966797	-70.059891
5501.733398	-70.061996
