Frequency (Hz)	Level (dB)
792.691040	-64.131966
793.363953	-65.238953
794.036865	-65.892189
794.709778	-66.545631
795.382690	-65.405769
796.055603	-66.326004
796.728516	-67.596588
797.401428	-67.233070
798.074341	-67.768394
798.747253	-69.199417
799.420166	-68.421654
800.093079	-67.849869
800.765991	-69.538956
801.438904	-70.276222
802.111816	-69.573624
802.784729	-68.220711
803.457642	-69.177681
804.130554	-69.569687
804.803467	-71.731216
805.476379	-71.457253
806.149292	-71.830620
806.822205	-71.969276
807.495117	-71.519531
808.168030	-71.641533
808.840942	-72.499268
809.513855	-71.247261
810.186768	-72.142654
810.859680	-73.143417
811.532593	-73.519112
812.205505	-73.191765
812.878418	-72.722519
813.551331	-73.731750
814.224243	-72.434090
814.897156	-73.216820
815.570068	-73.712105
816.242981	-74.118065
816.915894	-75.042931
817.588806	-72.182198
818.261719	-75.045006
818.934631	-75.186478
819.607544	-74.858940
820.280457	-75.891663
820.953369	-74.968910
821.626282	-72.993629
822.299194	-74.017532
822.972107	-75.051598
823.645020	-75.045212
824.317932	-75.037933
824.990845	-76.044556
825.663757	-75.028038
826.336670	-74.242424
827.009583	-74.429947
827.682495	-75.171883
828.355408	-74.830666
829.028320	-76.410095
829.701233	-75.843140
830.374146	-74.878067
831.047058	-76.734512
831.719971	-76.273308
832.392883	-76.468117
833.065796	-76.854523
833.738708	-77.207672
834.411621	-76.252579
835.084534	-76.485023
835.757446	-76.895546
836.430359	-75.992966
837.103271	-75.189880
837.776184	-76.857697
838.449097	-78.269737
839.122009	-77.158295
839.794922	-77.630882
840.467834	-76.136909
841.140747	-75.476395
841.813660	-77.855125
842.486572	-77.196281
843.159485	-77.080551
843.832397	-76.215446
844.505310	-75.813141
845.178223	-78.870247
845.851135	-76.169823
846.524048	-76.918579
847.196960	-76.157150
847.869873	-76.509361
848.542786	-77.849060
849.215698	-76.938843
849.888611	-76.235199
850.561523	-76.417381
851.234436	-76.857841
851.907349	-76.630768
